study_ID,author_first,year,extracted,thermal_strategy,taxa,species,species_OTL,disp_mode,type,core,front,age,sex,mean_mass_g,lon_core,lat_core,lon_front,lat_front,dist_km,time_core,time_front,time_diff_y,dispersal_rate_km_y,rainfall_core_mm_y,rainfall_front_mm_y,rainfall_diff,temp_core,temp_front,temp_diff,exp_temp,bio_hier,trait,response,response_unit,mean_core,sd_core,se_core,n_core,mean_front,sd_front,se_front,n_front,shared_control,lnRR,notes,title,ref
42,Carbonell,2021,Fig 3,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,Core,Edge,Juvenile,Mixed,,12.119785,55.658558,17.65183,58.946441,492.87,1960,2000,40,12.32175,578.7,481.3,-97.4,8.31,6.5,-1.81,28,Organism,Metabolism,Routine MR,nmol O2 h mg,9.399141631,9.973347673,2.575107296,15,20.72961373,13.46401936,3.47639485,15,1,0.790944924,,,
42,Carbonell,2021,raw data,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,Core,Edge,Juvenile,Mixed,,12.119785,55.658558,17.65183,58.946441,492.87,1960,2000,40,12.32175,578.7,481.3,-97.4,8.31,6.5,-1.81,,Organism,Thermal tolerance,CTmin,,3.0204197,0.139749364,,10,2.4038326,0.304097279,,10,1,0.228331415,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Southeast,Juvenile,Mixed,,5.747532,43.731066,-0.789771,38.187389,835.74,1950,1988,38,21.99315789,720.3,331.2,-389.1,22.9,26.81,3.91,16,Organism,Thermal tolerance,CTmax,,44.20226843,0.621235415,0.11342155,30,44.86011342,0.621235415,0.11342155,30,2,0.014772948,,Thermal evolution of life history and heat tolerance during range expansions toward warmer and cooler regions,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.3134
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Northwest,Juvenile,Mixed,,5.747532,43.731066,-8.993923,43.213223,1189.95,1950,2017,67,17.76044776,720.3,1477.8,757.5,22.9,21.7,-1.2,16,Organism,Thermal tolerance,CTmax,,44.20226843,0.621235415,0.11342155,30,44.17958412,0.559111873,0.102079395,30,2,-0.000513325,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Southeast,Juvenile,Mixed,,5.747532,43.731066,-0.789771,38.187389,835.74,1950,1988,38,21.99315789,720.3,331.2,-389.1,22.9,26.81,3.91,20,Organism,Thermal tolerance,CTmax,,44.20226843,1.304594371,0.238185255,30,45.27977316,2.174323952,0.396975425,30,2,0.024084314,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Northwest,Juvenile,Mixed,,5.747532,43.731066,-8.993923,43.213223,1189.95,1950,2017,67,17.76044776,720.3,1477.8,757.5,22.9,21.7,-1.2,20,Organism,Thermal tolerance,CTmax,,44.20226843,1.304594371,0.238185255,30,44.72400756,0.621235415,0.11342155,30,2,0.01173433,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Southeast,Juvenile,Mixed,,5.747532,43.731066,-0.789771,38.187389,835.74,1950,1988,38,21.99315789,720.3,331.2,-389.1,22.9,26.81,3.91,24,Organism,Thermal tolerance,CTmax,,44.67863894,1.925829786,0.351606805,30,46.07372401,0.621235415,0.11342155,30,2,0.030747298,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Northwest,Juvenile,Mixed,,5.747532,43.731066,-8.993923,43.213223,1189.95,1950,2017,67,17.76044776,720.3,1477.8,757.5,22.9,21.7,-1.2,24,Organism,Thermal tolerance,CTmax,,44.67863894,1.925829786,0.351606805,30,45.46124764,0.43486479,0.079395085,30,2,0.017364751,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Southeast,Juvenile,Mixed,,5.747532,43.731066,-0.789771,38.187389,835.74,1950,1988,38,21.99315789,720.3,331.2,-389.1,22.9,26.81,3.91,28,Organism,Thermal tolerance,CTmax,,46.18714556,2.360694577,0.43100189,30,47.68431002,1.428841454,0.260869565,30,2,0.031900889,,,
43,Carbonell,2020,Fig 4,Ectotherm,Invertebrate,Ischnura elegans,Ischnura elegans,Aerial,Native,France,Northwest,Juvenile,Mixed,,5.747532,43.731066,-8.993923,43.213223,1189.95,1950,2017,67,17.76044776,720.3,1477.8,757.5,22.9,21.7,-1.2,28,Organism,Thermal tolerance,CTmax,,46.18714556,2.360694577,0.43100189,30,45.51795841,1.118223747,0.20415879,30,2,-0.014594586,,,
